Country Name,Country Code,Indicator Name,Indicator Code ,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014
Afghanistan,AFG,"Agricultural machinery, tractors",AG.AGR.TRAC.NO,,1.20000000000000E+02,1.50000000000000E+02,2.00000000000000E+02,2.00000000000000E+02,3.00000000000000E+02,4.00000000000000E+02,5.00000000000000E+02,5.00000000000000E+02,5.50000000000000E+02,5.50000000000000E+02,6.00000000000000E+02,6.00000000000000E+02,5.85000000000000E+02,5.70000000000000E+02,5.50000000000000E+02,5.30000000000000E+02,5.15000000000000E+02,4.95000000000000E+02,4.50000000000000E+02,4.00000000000000E+02,3.50000000000000E+02,3.00000000000000E+02,2.50000000000000E+02,2.00000000000000E+02,1.50000000000000E+02,1.50000000000000E+02,1.20000000000000E+02,1.20000000000000E+02,1.20000000000000E+02,1.20000000000000E+02,1.20000000000000E+02,1.10000000000000E+02,1.10000000000000E+02,1.10000000000000E+02,1.10000000000000E+02,1.10000000000000E+02,1.10000000000000E+02,1.10000000000000E+02,1.10000000000000E+02,1.10000000000000E+02,,,,,,,,,,,,,,
Afghanistan,AFG,"Agricultural machinery, tractors per 100 sq. km of arable land",AG.LND.TRAC.ZS,,1.56862745098039E-01,1.94805194805195E-01,2.58064516129032E-01,2.56410256410256E-01,3.84615384615385E-01,5.10529674537333E-01,6.37429882712902E-01,6.37429882712902E-01,6.99745547073791E-01,6.98856416772554E-01,7.59493670886076E-01,7.58533501896334E-01,7.39570164348925E-01,7.20606826801517E-01,6.95322376738306E-01,6.70037926675095E-01,6.51074589127686E-01,6.25790139064475E-01,5.68900126422250E-01,5.05689001264223E-01,4.42477876106195E-01,3.79266750948167E-01,3.16055625790139E-01,2.52844500632111E-01,1.89633375474083E-01,1.89633375474083E-01,1.51706700379267E-01,1.51706700379267E-01,1.51706700379267E-01,1.51706700379267E-01,1.51706700379267E-01,1.39064475347661E-01,1.40593047034765E-01,1.42801505906790E-01,1.43734483209199E-01,1.43847260363541E-01,1.43135979180221E-01,1.41807399767952E-01,1.43734483209199E-01,1.43173239619940E-01,,,,,,,,,,,,,,
Afghanistan,AFG,Agricultural methane emissions (% of total),EN.ATM.METH.AG.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Afghanistan,AFG,Agricultural methane emissions (thousand metric tons of CO2 equivalent),EN.ATM.METH.AG.KT.CE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Afghanistan,AFG,Agricultural nitrous oxide emissions (% of total),EN.ATM.NOXE.AG.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Afghanistan,AFG,Agricultural nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.AG.KT.CE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Afghanistan,AFG,Agricultural raw materials exports (% of merchandise exports),TX.VAL.AGRI.ZS.UN,,,5.37558524175886E+01,6.11006050099681E+01,5.44371834675859E+01,4.57608956055136E+01,5.17149818174326E+01,4.63557263134116E+01,3.80920873524582E+01,3.80507993571880E+01,3.58240038673433E+01,4.56563502187370E+01,3.39379417552828E+01,2.68930543878198E+01,3.14757266826244E+01,3.36726530924795E+01,3.93901843112899E+01,3.68364501194565E+01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.03313954860083E+00,7.55967304919917E+00,1.07670455667972E+01,1.28790088017208E+01,2.36604473774484E-01,3.69922318818034E-02,
Afghanistan,AFG,Agricultural raw materials imports (% of merchandise imports),TM.VAL.AGRI.ZS.UN,,,9.66616617277391E-01,1.39443796431210E+00,1.49823370063427E+00,1.08015556482012E+00,6.72908592090179E-01,8.27609502358770E-01,1.03516311473202E+00,1.46489906383787E+00,1.46033227015532E+00,9.82216088504766E-01,1.76366670366578E+00,3.47372542710743E+00,3.11281987019384E+00,1.54504441610776E+00,1.75299373071397E+00,1.31193621681939E+00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.37097073842654E-03,,,,,,
Afghanistan,AFG,Agriculture value added per worker (constant 2005 US$),EA.PRD.AGRI.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.28408113024096E+02,4.23778000434790E+02,3.17677691088781E+02,3.61995191541529E+02,3.34173894312237E+02,3.73344077655897E+02,3.10648363701282E+02,4.38803943370911E+02,4.00506791243738E+02,3.59867159829703E+02,4.13030714945286E+02,3.99876692298094E+02,
Afghanistan,AFG,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.84719400285995E+01,3.77654435078259E+01,3.02716744732668E+01,3.17509905365424E+01,2.92497367788414E+01,3.06228536688586E+01,2.53947405330476E+01,3.02056024682127E+01,2.70915400061362E+01,2.45074404193530E+01,2.46032470715393E+01,2.39671622675689E+01,
Afghanistan,AFG,"Agriculture, value added (annual % growth)",NV.AGR.TOTL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.79922332379998E+00,-2.22374972096684E+01,1.76995562384090E+01,-5.10828004564105E+00,1.46947633410373E+01,-1.49167175639132E+01,4.45654473278869E+01,-6.37380492600464E+00,-7.59086467916443E+00,1.82247894194574E+01,-2.22104266333744E-01,
Afghanistan,AFG,"Agriculture, value added (constant 2005 US$)",NV.AGR.TOTL.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.05336008572449E+09,2.11083822016569E+09,1.64144062985573E+09,1.93196833725714E+09,1.83327798419693E+09,2.10267384535801E+09,1.78902392655568E+09,2.58631044222815E+09,2.42146405985964E+09,2.23765399982109E+09,2.64546172922455E+09,2.63958604585972E+09,
Afghanistan,AFG,"Agriculture, value added (constant LCU)",NV.AGR.TOTL.KN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.03649217000000E+10,7.23345930000000E+10,5.62491899000000E+10,6.62050469000000E+10,6.28231077000000E+10,7.20548147000000E+10,6.13066015000000E+10,8.86281627000000E+10,8.29791765000000E+10,7.66803395000000E+10,9.06551699000000E+10,9.04538209000000E+10,
Afghanistan,AFG,"Agriculture, value added (current LCU)",NV.AGR.TOTL.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.03654173000000E+10,8.28298897000000E+10,7.42411707000000E+10,9.58847104000000E+10,9.96668837000000E+10,1.46135168900000E+11,1.28206896000000E+11,1.79210175300000E+11,1.90345346500000E+11,2.01903599800000E+11,2.50932797700000E+11,2.58732817100000E+11,
Afghanistan,AFG,"Agriculture, value added (current US$)",NV.AGR.TOTL.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.56642487060858E+09,1.68967314582961E+09,1.55346047603271E+09,1.93196833725714E+09,1.99657589636606E+09,2.93336576892433E+09,2.51643258725029E+09,3.63818895214325E+09,4.15603493085570E+09,4.21342051301671E+09,4.84855256807020E+09,4.67111061743997E+09,
Afghanistan,AFG,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,,,,,,,,,,,7.59999990460000E+00,2.09999990460000E+00,8.00000011900000E-01,1.10000002380000E+00,1.33000001907000E+01,1.05000000000000E+01,1.28999996185000E+01,1.38999996185000E+01,1.28999996185000E+01,1.91000003815000E+01,2.13999996185000E+01,1.93999996185000E+01,1.82999992371000E+01,1.13999996185000E+01,1.97999992371000E+01,1.98999996185000E+01,7.50000000000000E+00,8.10000038150000E+00,8.80000019070000E+00,1.15000000000000E+01,9.39999961850000E+00,8.39999961850000E+00,8.39999961850000E+00,6.69999980930000E+00,1.23000001907000E+01,1.28999996185000E+01,1.35000000000000E+01,3.54000015259000E+01,1.50000000000000E+01,7.40000009540000E+00,7.81300000000000E+00,,,,,,,,,,1.08019487128000E+02,1.09421117469991E+02,1.16660723422675E+02,8.46212210871876E+01,
Afghanistan,AFG,"Air transport, passengers carried",IS.AIR.PSGR,,,,,,,,,,,8.47000000000000E+04,9.74000000000000E+04,1.04900000000000E+05,9.66000000000000E+04,9.61000000000000E+04,9.90000000000000E+04,1.01700000000000E+05,1.11200000000000E+05,1.00400000000000E+05,9.30000000000000E+04,7.62000000000000E+04,1.29100000000000E+05,1.81000000000000E+05,2.00200000000000E+05,2.20400000000000E+05,2.25500000000000E+05,1.84400000000000E+05,2.17900000000000E+05,2.01000000000000E+05,2.20000000000000E+05,2.41400000000000E+05,2.12300000000000E+05,2.12300000000000E+05,1.97000000000000E+05,2.38400000000000E+05,2.50400000000000E+05,2.55600000000000E+05,8.96000000000000E+04,5.27000000000000E+04,1.40200000000000E+05,1.49705000000000E+05,,,,,,,,,,1.99912700000000E+06,2.27934117952861E+06,1.73796212640656E+06,1.21205846080757E+06,
Afghanistan,AFG,"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,,,,,,,,,,,4.00000000000000E+03,4.70000000000000E+03,4.80000000000000E+03,3.70000000000000E+03,4.30000000000000E+03,4.70000000000000E+03,4.50000000000000E+03,4.90000000000000E+03,4.80000000000000E+03,4.90000000000000E+03,4.20000000000000E+03,4.20000000000000E+03,5.40000000000000E+03,5.70000000000000E+03,6.20000000000000E+03,6.40000000000000E+03,5.80000000000000E+03,6.00000000000000E+03,5.90000000000000E+03,5.20000000000000E+03,5.30000000000000E+03,5.30000000000000E+03,5.30000000000000E+03,5.10000000000000E+03,7.00000000000000E+03,7.30000000000000E+03,7.50000000000000E+03,4.60000000000000E+03,1.90000000000000E+03,3.40000000000000E+03,3.40900000000000E+03,,,,,,,,,,2.16770000000000E+04,2.50210000000000E+04,1.77750000000000E+04,1.18837301368454E+04,
Afghanistan,AFG,Alternative and nuclear energy (% of total energy use),EG.USE.COMM.CL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Afghanistan,AFG,"Annual freshwater withdrawals, agriculture (% of total freshwater withdrawal)",ER.H2O.FWAG.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.90000000000000E+01,,,,,,,,,,,,,,,9.86200000000000E+01,,,,,,,,,,,9.86200000000000E+01,
Afghanistan,AFG,"Annual freshwater withdrawals, domestic (% of total freshwater withdrawal)",ER.H2O.FWDM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00000000000000E+00,,,,,,,,,,,,,,,7.60400000000000E-01,,,,,,,,,,,7.60400000000000E-01,
Afghanistan,AFG,"Annual freshwater withdrawals, industry (% of total freshwater withdrawal)",ER.H2O.FWIN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00000000000000E+00,,,,,,,,,,,,,,,6.33600000000000E-01,,,,,,,,,,,6.33600000000000E-01,
Afghanistan,AFG,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,,,,,,,,,,,,,,,,,,2.26935312831389E+01,,,,,,,,,,5.53764581124072E+01,,,,,,,,,,,,,,,4.30116648992577E+01,,,,,,,,,,,4.30116648992577E+01,
Afghanistan,AFG,"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,,,,,,,,,,,,,,,,,,1.07000000000000E+01,,,,,,,,,,2.61100000000000E+01,,,,,,,,,,,,,,,2.02800000000000E+01,,,,,,,,,,,2.02800000000000E+01,
Afghanistan,AFG,"Annualized growth in survey mean consumption or income per capita, bottom 40% (%, based on 2005 PPP)",SI.SPR.PC40.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Afghanistan,AFG,"Annualized growth in survey mean consumption or income per capita, total population (%, based on 2005 PPP)",SI.SPR.PCAP.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Afghanistan,AFG,Antiretroviral therapy coverage (% of people living with HIV),SH.HIV.ARTC.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.00000000000000E+00,4.00000000000000E+00,5.00000000000000E+00,
Afghanistan,AFG,Arable land (% of land area),AG.LND.ARBL.ZS,,1.17176730079956E+01,1.17942591060871E+01,1.18708452041785E+01,1.19474313022700E+01,1.19474313022700E+01,1.20010415709340E+01,1.20148270685905E+01,1.20148270685905E+01,1.20393346199798E+01,1.20546518395981E+01,1.21006034984530E+01,1.21159207180713E+01,1.21159207180713E+01,1.21159207180713E+01,1.21159207180713E+01,1.21159207180713E+01,1.21159207180713E+01,1.21159207180713E+01,1.21159207180713E+01,1.21159207180713E+01,1.21159207180713E+01,1.21159207180713E+01,1.21159207180713E+01,1.21159207180713E+01,1.21159207180713E+01,1.21159207180713E+01,1.21159207180713E+01,1.21159207180713E+01,1.21159207180713E+01,1.21159207180713E+01,1.21159207180713E+01,1.21159207180713E+01,1.19841926293539E+01,1.17988542719726E+01,1.17222681738811E+01,1.17130778421101E+01,1.17712832766596E+01,1.18815672579113E+01,1.17222681738811E+01,1.17682198327360E+01,1.17682198327360E+01,1.17719209481318E+01,1.19160418870644E+01,1.19835027520967E+01,1.19666375358386E+01,1.19497723195805E+01,1.19497723195805E+01,1.19497723195805E+01,1.19482391181025E+01,1.19467059166245E+01,1.19451727151465E+01,1.19321140826517E+01,,
Afghanistan,AFG,Arable land (hectares per person),AG.LND.ARBL.HA.PC,,8.54410275975636E-01,8.42286455497795E-01,8.29808254332911E-01,8.16999368710872E-01,7.98769894362681E-01,7.84274471040152E-01,7.67371864844723E-01,7.49490959575836E-01,7.32580862806898E-01,7.14439975739906E-01,6.97667476844063E-01,6.79297827612418E-01,6.61020167215539E-01,6.44473266947427E-01,6.30189000931341E-01,6.17640146140998E-01,6.06852911436300E-01,5.99260719853796E-01,5.96660151429480E-01,6.00132120110488E-01,6.10161165856770E-01,6.26063853447554E-01,6.46140052449255E-01,6.67273764879214E-01,6.86097300740560E-01,7.02334547605541E-01,7.14989017099807E-01,7.18219578157226E-01,7.05285081847398E-01,6.74270724213641E-01,6.27178324717098E-01,5.72695555621843E-01,5.15573801549555E-01,4.67272768522303E-01,4.35173901529921E-01,4.15252376732031E-01,4.04022327477735E-01,3.97859427037290E-01,3.82897524104457E-01,3.73045190761414E-01,3.59896873595580E-01,3.45812146446715E-01,3.36215273292576E-01,3.25413359484088E-01,3.13947368262274E-01,3.04081551597770E-01,2.95795974100660E-01,2.88322847010918E-01,2.81252613171695E-01,2.74387336601848E-01,2.67681550003642E-01,2.61194340123179E-01,,
Afghanistan,AFG,Arable land (hectares),AG.LND.ARBL.HA,,7.65000000000000E+06,7.70000000000000E+06,7.75000000000000E+06,7.80000000000000E+06,7.80000000000000E+06,7.83500000000000E+06,7.84400000000000E+06,7.84400000000000E+06,7.86000000000000E+06,7.87000000000000E+06,7.90000000000000E+06,7.91000000000000E+06,7.91000000000000E+06,7.91000000000000E+06,7.91000000000000E+06,7.91000000000000E+06,7.91000000000000E+06,7.91000000000000E+06,7.91000000000000E+06,7.91000000000000E+06,7.91000000000000E+06,7.91000000000000E+06,7.91000000000000E+06,7.91000000000000E+06,7.91000000000000E+06,7.91000000000000E+06,7.91000000000000E+06,7.91000000000000E+06,7.91000000000000E+06,7.91000000000000E+06,7.91000000000000E+06,7.91000000000000E+06,7.82400000000000E+06,7.70300000000000E+06,7.65300000000000E+06,7.64700000000000E+06,7.68500000000000E+06,7.75700000000000E+06,7.65300000000000E+06,7.68300000000000E+06,7.68300000000000E+06,7.67800000000000E+06,7.77200000000000E+06,7.81600000000000E+06,7.80500000000000E+06,7.79400000000000E+06,7.79400000000000E+06,7.79400000000000E+06,7.79300000000000E+06,7.79200000000000E+06,7.79100000000000E+06,7.79000000000000E+06,,
Afghanistan,AFG,ARI treatment (% of children under 5 taken to a health provider),SH.STA.ARIC.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.05000000000000E+01,,,
Afghanistan,AFG,Armed forces personnel (% of total labor force),MS.MIL.TOTL.TF.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.95728858836635E+00,1.41161856184301E+00,1.28936613901029E+00,1.17215582900070E+00,1.08214958192954E+00,8.66219715386889E+00,9.31964627054477E+00,9.09251795984244E+00,8.34193421508968E+00,8.20124039660378E+00,8.07393300452241E+00,,2.24472181723699E+00,2.33223431276410E+00,4.64476094189559E-01,4.48221978116475E-01,8.18994900552340E-01,7.96210164512632E-01,1.42513983047507E+00,3.76777944173897E+00,4.37005413283483E+00,4.69198274078239E+00,4.50134148362565E+00,,
Afghanistan,AFG,"Armed forces personnel, total",MS.MIL.TOTL.P1,,,,,,,,,,,,,,,,,,,,,,,,,,4.70000000000000E+04,,,,5.50000000000000E+04,5.80000000000000E+04,4.50000000000000E+04,4.50000000000000E+04,4.50000000000000E+04,4.50000000000000E+04,3.83000000000000E+05,4.29000000000000E+05,4.29000000000000E+05,4.00000000000000E+05,4.00000000000000E+05,4.00000000000000E+05,,1.20000000000000E+05,1.30000000000000E+05,2.70000000000000E+04,2.70000000000000E+04,5.10000000000000E+04,5.10000000000000E+04,9.40000000000000E+04,2.55745000000000E+05,3.06800000000000E+05,3.40350000000000E+05,3.38150000000000E+05,,
Afghanistan,AFG,Arms exports (SIPRI trend indicator values),MS.MIL.XPRT.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00000000000000E+06,,,,,,,,,,,,,,,,,,,,,,
Afghanistan,AFG,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,3.70000000000000E+07,5.60000000000000E+07,6.40000000000000E+07,4.00000000000000E+07,5.60000000000000E+07,9.10000000000000E+07,1.98000000000000E+08,2.30000000000000E+08,1.45000000000000E+08,9.20000000000000E+07,9.00000000000000E+06,1.54000000000000E+08,1.29000000000000E+08,,,9.00000000000000E+07,2.30000000000000E+08,7.40000000000000E+07,3.31000000000000E+08,3.79000000000000E+08,3.72000000000000E+08,3.90000000000000E+08,3.02000000000000E+08,2.43000000000000E+08,3.86000000000000E+08,1.51000000000000E+08,3.01000000000000E+08,5.81000000000000E+08,1.07000000000000E+09,2.18300000000000E+09,1.97500000000000E+09,1.46600000000000E+09,,,,,,,,,,,3.40000000000000E+07,,,4.60000000000000E+07,3.00000000000000E+06,4.10000000000000E+07,1.52000000000000E+08,3.46000000000000E+08,3.77000000000000E+08,6.72000000000000E+08,5.79000000000000E+08,2.16000000000000E+08,
Afghanistan,AFG,"Automated teller machines (ATMs) (per 100,000 adults)",FB.ATM.TOTL.P5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.64458948013234E-02,6.34815127680095E-02,1.23074055487181E-01,2.16865782637517E-01,3.12924295619734E-01,4.66727569400229E-01,5.48108417881984E-01,6.41864956654284E-01,6.69510394726815E-01,,
Afghanistan,AFG,Average grace period on new external debt commitments (years),DT.GPA.DPPG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.02500000000000E+01,8.08330000000000E+00,9.95760000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,
Afghanistan,AFG,"Average grace period on new external debt commitments, official (years)",DT.GPA.OFFT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.02500000000000E+01,8.08330000000000E+00,9.95760000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,
Afghanistan,AFG,"Average grace period on new external debt commitments, private (years)",DT.GPA.PRVT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,
Afghanistan,AFG,Average grant element on new external debt commitments (%),DT.GRE.DPPG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.61157000000000E+01,6.98357000000000E+01,8.05234000000000E+01,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,
Afghanistan,AFG,"Average grant element on new external debt commitments, official (%)",DT.GRE.OFFT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.61157000000000E+01,6.98357000000000E+01,8.05234000000000E+01,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,
Afghanistan,AFG,"Average grant element on new external debt commitments, private (%)",DT.GRE.PRVT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,
Afghanistan,AFG,Average interest on new external debt commitments (%),DT.INR.DPPG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.24960000000000E+00,1.38520000000000E+00,4.82400000000000E-01,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,
Afghanistan,AFG,"Average interest on new external debt commitments, official (%)",DT.INR.OFFT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.24960000000000E+00,1.38520000000000E+00,4.82400000000000E-01,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,
Afghanistan,AFG,"Average interest on new external debt commitments, private (%)",DT.INR.PRVT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,
Afghanistan,AFG,Average maturity on new external debt commitments (years),DT.MAT.DPPG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.97500000000000E+01,3.15833000000000E+01,3.46338000000000E+01,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,
Afghanistan,AFG,"Average maturity on new external debt commitments, official (years)",DT.MAT.OFFT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.97500000000000E+01,3.15833000000000E+01,3.46338000000000E+01,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,
Afghanistan,AFG,"Average maturity on new external debt commitments, private (years)",DT.MAT.PRVT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,
Afghanistan,AFG,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,,,3.27000000000000E+02,,,,,3.27000000000000E+02,,,,,3.27000000000000E+02,,,,,3.27000000000000E+02,,,,,3.27000000000000E+02,,,,,3.27000000000000E+02,,,,,3.27000000000000E+02,,,,,3.27000000000000E+02,,,,,3.27000000000000E+02,,,,,3.27000000000000E+02,,,,,3.27000000000000E+02,,3.27000000000000E+02
